src,dst,instance_limit,lambda_gbps,budget_ms,milp_full_cost,milp_full_sb,milp_fix1_cost,xron_vanilla_cost,xron_fairbatch_cost,milp_full_time,milp_fix1_time,xron_vanilla_time,xron_fairbatch_time
aws:us-east-1,azure:brazilsouth,2,3.0,1000.0,126.936,9.940084945736405,126.936,133.2126,133.2126,0.837208750000002,0.8068730840000029,0.0007517499999920574,0.000629958000004649
aws:us-east-1,azure:brazilsouth,2,5.0,100.0,285.4440000000001,1.8974348067690556,285.4440000000002,293.0526,293.0526,0.8379445420000025,0.8306140420000077,0.0006589590000061207,0.0006101249999943548
aws:us-east-1,azure:brazilsouth,2,5.0,200.0,285.4440000000001,6.544593285262746,285.4440000000002,293.0526,293.0526,0.8153911249999908,0.8045528340000061,0.0006676659999982348,0.0006094590000031985
aws:us-east-1,azure:brazilsouth,2,5.0,300.0,274.914,2.033896363586866,274.914,293.0526,293.0526,0.8075144999999964,0.8256986669999975,0.000679833999996049,0.000623458000006849
aws:us-east-1,azure:brazilsouth,2,5.0,500.0,273.699,2.554920974931914,273.699,293.0526,293.0526,0.8324439160000026,0.816502749999998,0.0007136659999957828,0.0006555829999967955
aws:us-east-1,azure:brazilsouth,2,5.0,1000.0,273.3885000000001,2.205882014498865,273.3885000000001,293.0526,293.0526,0.8349369160000037,0.8371091660000047,0.0007680000000078735,0.0006699169999961896
aws:us-east-1,azure:brazilsouth,2,8.0,100.0,524.1258,1.9518583780307637,524.1258,527.6097,527.6097,0.8221229170000015,0.80252304199999,0.0006683750000036071,0.0006166249999921547
aws:us-east-1,azure:brazilsouth,2,8.0,200.0,524.1258,6.732309952928336,524.1258,527.6097,527.6097,0.8192325000000125,0.8034675410000034,0.00070999999999799,0.0006212500000088994
aws:us-east-1,azure:brazilsouth,2,8.0,300.0,512.1153,2.0479884853790757,512.1153,527.6097,527.6097,0.822368166000004,0.7918558340000033,0.0006948749999935444,0.0006329579999970747
aws:us-east-1,azure:brazilsouth,2,8.0,500.0,509.9409,1.4420966156193846,509.94090000000006,527.6097,527.6097,0.839851957999997,0.8200051250000087,0.0007326249999977108,0.0006616659999991725
aws:us-east-1,azure:brazilsouth,2,8.0,1000.0,509.1849,2.2098871223401666,509.1849,527.6097,527.6097,0.8213810830000057,0.801750209000005,0.0007494170000086342,0.0006852500000036343
aws:us-east-1,azure:brazilsouth,2,10.0,100.0,721.3797000000001,1.7893506039326255,721.3796999999998,721.3797,721.3797,0.8032946669999887,0.8450325830000054,0.0006811660000067832,0.0006245839999934333
aws:us-east-1,azure:brazilsouth,2,10.0,200.0,688.0292999999999,1.2786093071812275,688.0293,721.3797,721.3797,0.830685540999994,0.8158864159999979,0.0006837500000074215,0.0006507089999985283
aws:us-east-1,azure:brazilsouth,2,10.0,300.0,672.6356999999999,1.7958099567218337,672.6356999999999,721.3797,721.3797,0.8138034580000095,0.7943362500000006,0.0006969169999990754,0.0006374999999962938
aws:us-east-1,azure:brazilsouth,2,10.0,500.0,670.2628499999998,1.4439099155148165,670.2628499999998,721.3797,721.3797,0.8974280409999977,0.8244927910000115,0.0007255419999978585,0.0006640410000073871
aws:us-east-1,azure:brazilsouth,2,10.0,1000.0,669.5649,2.2112253921870177,669.5649000000002,721.3797,721.3797,0.8332717079999981,0.8355301669999875,0.0007632920000020249,0.0006821670000078939
aws:us-east-1,azure:brazilsouth,2,12.0,100.0,,,,,,0.8257097919999978,0.868137874999988,0.0006845000000055279,0.0
aws:us-east-1,azure:brazilsouth,2,12.0,200.0,,,,,,0.8354415839999945,0.8190679170000124,0.0007789580000121532,0.0
aws:us-east-1,azure:brazilsouth,2,12.0,300.0,,,,,,0.8136320830000159,0.8159077910000008,0.0009962080000036622,0.0
aws:us-east-1,azure:brazilsouth,2,12.0,500.0,,,,,,0.8017618330000005,0.8298749590000227,0.0013083329999972193,0.0
aws:us-east-1,azure:brazilsouth,2,12.0,1000.0,,,,,,0.8268227080000088,0.811842458000001,0.0017493750000028285,0.0
aws:us-east-1,azure:brazilsouth,2,15.0,100.0,,,,,,0.8117793749999862,0.8131977909999932,0.0006901660000266929,0.0
aws:us-east-1,azure:brazilsouth,2,15.0,200.0,,,,,,0.8396920410000064,0.8115294590000133,0.0007713329999887719,0.0
aws:us-east-1,azure:brazilsouth,2,15.0,300.0,,,,,,0.8346800839999844,0.8163628749999816,0.001004999999992151,0.0
aws:us-east-1,azure:brazilsouth,2,15.0,500.0,,,,,,0.8057241249999834,0.8210281250000264,0.0013116670000101749,0.0
aws:us-east-1,azure:brazilsouth,2,15.0,1000.0,,,,,,0.8394938330000059,0.814769124999998,0.0017466660000025058,0.0
aws:us-east-1,azure:brazilsouth,4,1.0,100.0,41.58,1.9531755857293405,41.58,41.58,41.58,0.8078572089999909,0.837823874999998,0.0006544590000032713,0.000608833000001141
aws:us-east-1,azure:brazilsouth,4,1.0,200.0,41.58,6.539171325878435,41.58,41.58,41.58,0.7935862909999969,0.8210318339999958,0.0006878330000006372,0.0006039160000170796
aws:us-east-1,azure:brazilsouth,4,1.0,300.0,41.58,11.12516706602753,41.58,41.58,41.58,0.8096161660000121,0.8061360420000199,0.0006877499999973224,0.0006476659999918866
aws:us-east-1,azure:brazilsouth,4,1.0,500.0,41.58,20.29715854632572,41.58,41.58,41.58,0.8102442500000109,0.8170636249999745,0.000724540999982537,0.0006089999999971951
