drop,src,dst,instance_limit,lambda_gbps,budget_ms,feasible_nominal,feasible_dropped,cost_nominal,cost_dropped,cost_rel_change_pct
0.1,gcp:asia-southeast1,gcp:asia-northeast1,2,8.0,500.0,True,True,48.973499999999945,106.57890000000003,117.62565469080248
0.1,gcp:asia-southeast1,gcp:europe-west1,2,8.0,500.0,True,True,694.8618299999999,707.62455,1.8367277419742656
0.1,gcp:asia-southeast1,gcp:southamerica-east1,2,8.0,500.0,True,True,734.805,770.5772999999999,4.868271173984931
0.1,gcp:asia-southeast1,gcp:us-east1,2,8.0,500.0,True,True,354.0438,363.3299100000001,2.6228703906127215
0.1,gcp:asia-southeast1,gcp:us-west1,2,8.0,500.0,True,True,325.78470000000004,337.84280999999993,3.701251163728648
0.1,gcp:europe-west1,aws:ap-northeast-1,2,8.0,500.0,True,True,605.4624,619.9500599999999,2.392825714693413
0.1,gcp:europe-west1,aws:ap-southeast-1,2,8.0,500.0,True,True,697.5738,711.71451,2.0271274523211753
0.1,gcp:europe-west1,aws:eu-west-1,2,8.0,500.0,True,True,433.62,433.62,0.0
0.1,gcp:europe-west1,aws:sa-east-1,2,8.0,500.0,True,True,593.2728000000001,606.5387999999999,2.236070826102233
0.1,gcp:europe-west1,aws:us-east-1,2,8.0,500.0,True,True,433.62,438.5934,1.1469489414694825
0.1,gcp:europe-west1,aws:us-west-2,2,8.0,500.0,True,True,479.65680000000003,482.95439999999996,0.6874915564628566
0.1,gcp:europe-west1,azure:brazilsouth,2,8.0,500.0,True,True,746.3231999999999,752.4420299999999,0.8198632978312884
0.1,gcp:europe-west1,azure:eastus,2,8.0,500.0,True,True,439.0866000000001,445.7934000000001,1.527443561247368
0.1,gcp:europe-west1,azure:japaneast,2,8.0,500.0,True,True,693.7181999999999,699.55659,0.8416083072348568
0.1,gcp:europe-west1,azure:southeastasia,2,8.0,500.0,True,True,705.4263,715.3804799999999,1.4110871681421506
0.1,gcp:europe-west1,azure:westeurope,2,8.0,500.0,True,True,433.62,433.62,0.0
0.1,gcp:europe-west1,azure:westus2,2,8.0,500.0,True,True,507.5712000000001,529.1388000000001,4.249177258284152
0.1,gcp:europe-west1,gcp:asia-northeast1,2,8.0,500.0,True,True,592.8399,598.6467000000001,0.9794887287445027
0.1,gcp:europe-west1,gcp:asia-southeast1,2,8.0,500.0,True,True,637.7584499999998,652.8208500000001,2.3617719216421604
0.1,gcp:europe-west1,gcp:southamerica-east1,2,8.0,500.0,True,True,623.2462200000001,637.5329999999999,2.2923171519595886
0.1,gcp:europe-west1,gcp:us-east1,2,8.0,500.0,True,True,294.3504000000001,297.53100000000006,1.080548896824998
0.1,gcp:europe-west1,gcp:us-west1,2,8.0,500.0,True,True,317.0709,318.0339,0.3037175597003769
0.1,gcp:southamerica-east1,aws:ap-northeast-1,2,8.0,500.0,True,True,842.32026,856.07532,1.6329964567158899
0.1,gcp:southamerica-east1,aws:ap-southeast-1,2,8.0,500.0,True,True,957.5713799999996,985.5306899999999,2.9198147087479067
0.1,gcp:southamerica-east1,aws:eu-west-1,2,8.0,500.0,True,True,798.8346,812.9808000000002,1.770854692573423
0.1,gcp:southamerica-east1,aws:sa-east-1,2,8.0,500.0,True,True,649.62,649.62,0.0
0.1,gcp:southamerica-east1,aws:us-east-1,2,8.0,500.0,True,True,747.9,767.0340000000001,2.558363417569211
0.1,gcp:southamerica-east1,aws:us-west-2,2,8.0,500.0,True,True,781.0308000000001,796.9050000000001,2.0324678617027616
0.1,gcp:southamerica-east1,azure:brazilsouth,2,8.0,500.0,True,True,649.62,649.62,0.0
0.1,gcp:southamerica-east1,azure:eastus,2,8.0,500.0,True,True,712.9404000000001,735.5124,3.16604305212608
0.1,gcp:southamerica-east1,azure:japaneast,2,8.0,500.0,True,True,958.19526,960.6834000000001,0.25966941226573775
0.1,gcp:southamerica-east1,azure:southeastasia,2,8.0,500.0,True,True,998.62893,1004.06007,0.5438596696773073
0.1,gcp:southamerica-east1,azure:westeurope,2,8.0,500.0,True,True,943.5570300000002,945.7562700000001,0.2330797111436833
0.1,gcp:southamerica-east1,azure:westus2,2,8.0,500.0,True,True,806.3495999999999,819.6372,1.6478708490709382
0.1,gcp:southamerica-east1,gcp:asia-northeast1,2,8.0,500.0,True,True,879.5455200000001,899.38881,2.256084483268121
0.1,gcp:southamerica-east1,gcp:asia-southeast1,2,8.0,500.0,True,True,900.30357,922.6712699999999,2.4844619909704346
0.1,gcp:southamerica-east1,gcp:europe-west1,2,8.0,500.0,True,True,863.4801600000001,875.4107399999999,1.3816854807642422
0.1,gcp:southamerica-east1,gcp:us-east1,2,8.0,500.0,True,True,696.8942100000002,723.6993600000001,3.8463728949620495
0.1,gcp:southamerica-east1,gcp:us-west1,2,8.0,500.0,True,True,715.91643,742.5120599999999,3.714907059752758
0.1,gcp:us-east1,aws:ap-northeast-1,2,8.0,500.0,True,True,478.3005,481.8419999999999,0.7404340994834686
0.1,gcp:us-east1,aws:ap-southeast-1,2,8.0,500.0,True,True,648.2858399999999,659.6684100000001,1.7557949437859413
0.1,gcp:us-east1,aws:eu-west-1,2,8.0,500.0,True,True,439.63289999999995,443.2257,0.8172272821256253
0.1,gcp:us-east1,aws:sa-east-1,2,8.0,500.0,True,True,465.1541999999999,470.0106,1.0440408793471332
0.1,gcp:us-east1,aws:us-east-1,2,8.0,500.0,True,True,433.62,433.62,0.0
0.1,gcp:us-east1,aws:us-west-2,2,8.0,500.0,True,True,434.2428000000001,437.83470000000005,0.82716397370318
0.1,gcp:us-east1,azure:brazilsouth,2,8.0,500.0,True,True,722.0506499999999,728.63973,0.9125509408515984
0.1,gcp:us-east1,azure:eastus,2,8.0,500.0,True,True,433.62,433.62,0.0
0.1,gcp:us-east1,azure:japaneast,2,8.0,500.0,True,True,462.1626,463.0167,0.18480508807939386
0.1,gcp:us-east1,azure:southeastasia,2,8.0,500.0,True,True,553.0698,570.7323,3.193539043354026
0.1,gcp:us-east1,azure:westeurope,2,8.0,500.0,True,True,485.1315000000003,508.9445999999999,4.908586640941602
0.1,gcp:us-east1,azure:westus2,2,8.0,500.0,True,True,433.62,433.62,0.0
0.1,gcp:us-east1,gcp:asia-northeast1,2,8.0,500.0,True,True,317.1843,320.4468,1.028581805593779
0.1,gcp:us-east1,gcp:asia-southeast1,2,8.0,500.0,True,True,343.6154999999999,345.63239999999996,0.5869642085412556
0.1,gcp:us-east1,gcp:europe-west1,2,8.0,500.0,True,True,295.7130000000001,329.63238,11.470371610311323
0.1,gcp:us-east1,gcp:southamerica-east1,2,8.0,500.0,True,True,421.11674999999997,455.63489999999996,8.196812404161077
0.1,gcp:us-east1,gcp:us-west1,2,8.0,500.0,True,True,71.66700000000061,122.31900000000002,70.67688057264706
0.1,gcp:us-west1,aws:ap-northeast-1,2,8.0,500.0,True,True,470.42100000000005,474.75,0.9202395301230069
0.1,gcp:us-west1,aws:ap-southeast-1,2,8.0,500.0,True,True,635.2190999999998,644.4,1.4453123339647977
0.1,gcp:us-west1,aws:eu-west-1,2,8.0,500.0,True,True,456.0849,457.5465,0.3204666499592457
0.1,gcp:us-west1,aws:sa-east-1,2,8.0,500.0,True,True,481.2263999999999,484.4754,0.675149991771042
0.1,gcp:us-west1,aws:us-east-1,2,8.0,500.0,True,True,433.62,433.62,0.0
0.1,gcp:us-west1,aws:us-west-2,2,8.0,500.0,True,True,433.62,433.62,0.0
0.1,gcp:us-west1,azure:brazilsouth,2,8.0,500.0,True,True,720.4648499999998,727.21323,0.9366702622619427
0.1,gcp:us-west1,azure:eastus,2,8.0,500.0,True,True,433.62,436.9833,0.775633042756326
0.1,gcp:us-west1,azure:japaneast,2,8.0,500.0,True,True,436.71150000000006,440.59680000000003,0.8896720145908619
0.1,gcp:us-west1,azure:southeastasia,2,8.0,500.0,True,True,533.5938,552.6639,3.573898347394596
0.1,gcp:us-west1,azure:westeurope,2,8.0,500.0,True,True,498.7440000000004,521.7354,4.609859968240135
0.1,gcp:us-west1,azure:westus2,2,8.0,500.0,True,True,433.62,433.62,0.0
0.1,gcp:us-west1,gcp:asia-northeast1,2,8.0,500.0,True,True,297.97380000000004,301.3326,1.1272131979388704
0.1,gcp:us-west1,gcp:asia-southeast1,2,8.0,500.0,True,True,316.71180000000004,319.7457,0.9579371529573447
0.1,gcp:us-west1,gcp:europe-west1,2,8.0,500.0,True,True,320.57910000000004,352.01178,9.80496857093926
0.1,gcp:us-west1,gcp:southamerica-east1,2,8.0,500.0,True,True,441.70244999999994,474.1622999999999,7.34880460817004
0.1,gcp:us-west1,gcp:us-east1,2,8.0,500.0,True,True,37.62,37.62,0.0
0.2,aws:ap-northeast-1,aws:ap-southeast-1,2,8.0,500.0,True,True,525.4974000000001,594.7833599999999,13.184834025820072
0.2,aws:ap-northeast-1,aws:eu-west-1,2,8.0,500.0,True,True,505.0521,555.7816799999999,10.04442511970546
0.2,aws:ap-northeast-1,aws:sa-east-1,2,8.0,500.0,True,True,572.6582999999999,639.60084,11.689787784443187
0.2,aws:ap-northeast-1,aws:us-east-1,2,8.0,500.0,True,True,471.7575000000001,527.9579999999999,11.913006152525341
0.2,aws:ap-northeast-1,aws:us-west-2,2,8.0,500.0,True,True,447.30899999999997,508.446,13.667733043600746
0.2,aws:ap-northeast-1,azure:brazilsouth,2,8.0,500.0,True,True,741.636,784.1591999999999,5.733702247463713
0.2,aws:ap-northeast-1,azure:eastus,2,8.0,500.0,True,True,578.1059999999999,600.9336,3.948687610922578
0.2,aws:ap-northeast-1,azure:japaneast,2,8.0,500.0,True,True,433.62,442.4976,2.047322540473219
0.2,aws:ap-northeast-1,azure:southeastasia,2,8.0,500.0,True,True,478.22399999999993,523.9605600000001,9.563836193917531
0.2,aws:ap-northeast-1,azure:westeurope,2,8.0,500.0,True,True,714.7206,735.43968,2.8989062299309634
0.2,aws:ap-northeast-1,azure:westus2,2,8.0,500.0,True,True,578.0519999999998,601.848,4.116584667123402
0.2,aws:ap-northeast-1,gcp:asia-northeast1,2,8.0,500.0,True,True,433.62,436.3704,0.6342880863428839
0.2,aws:ap-northeast-1,gcp:asia-southeast1,2,8.0,500.0,True,True,459.03600000000006,461.36879999999996,0.5081954356520854
0.2,aws:ap-northeast-1,gcp:europe-west1,2,8.0,500.0,True,True,701.9345699999999,713.4924599999997,1.6465765463011484
0.2,aws:ap-northeast-1,gcp:southamerica-east1,2,8.0,500.0,True,True,717.2117999999999,747.9952199999999,4.292096142311097
0.2,aws:ap-northeast-1,gcp:us-east1,2,8.0,500.0,True,True,556.758,581.1984,4.3897707801234915
0.2,aws:ap-northeast-1,gcp:us-west1,2,8.0,500.0,True,True,548.3610000000001,572.8248,4.46125818575717
0.2,aws:ap-southeast-1,aws:ap-northeast-1,2,8.0,500.0,True,True,470.65049999999997,550.37448,16.939104494736537
0.2,aws:ap-southeast-1,aws:eu-west-1,2,8.0,500.0,True,True,625.8321,679.0456800000001,8.502852442372339
0.2,aws:ap-southeast-1,aws:sa-east-1,2,8.0,500.0,True,True,698.6511,796.6692899999999,14.029633675521286
0.2,aws:ap-southeast-1,aws:us-east-1,2,8.0,500.0,True,True,609.8445000000002,661.7728799999998,8.515019812427528
0.2,aws:ap-southeast-1,aws:us-west-2,2,8.0,500.0,True,True,587.7855,643.6648799999999,9.506763947052109
0.2,aws:ap-southeast-1,azure:brazilsouth,2,8.0,500.0,True,True,869.35266,924.1905599999999,6.307900409483981
0.2,aws:ap-southeast-1,azure:eastus,2,8.0,500.0,True,True,701.8479000000001,721.5919199999997,2.8131479769334113
0.2,aws:ap-southeast-1,azure:japaneast,2,8.0,500.0,True,True,508.122,549.5882399999999,8.160685819547258
0.2,aws:ap-southeast-1,azure:southeastasia,2,8.0,500.0,True,True,433.62,452.15279999999996,4.273972602739715
0.2,aws:ap-southeast-1,azure:westeurope,2,8.0,500.0,True,True,694.4561999999999,755.73945,8.824638616517527
0.2,aws:ap-southeast-1,azure:westus2,2,8.0,500.0,True,True,701.0284499999999,718.1863199999999,2.447528342109369
0.2,aws:ap-southeast-1,gcp:asia-northeast1,2,8.0,500.0,True,True,456.99299999999994,459.73439999999994,0.5998778974732653
0.2,aws:ap-southeast-1,gcp:asia-southeast1,2,8.0,500.0,True,True,433.62,437.9472,0.9979244499792456
0.2,aws:ap-southeast-1,gcp:europe-west1,2,8.0,500.0,True,True,802.2842999999998,848.4486299999999,5.75411110500356
0.2,aws:ap-southeast-1,gcp:southamerica-east1,2,8.0,500.0,True,True,887.6537099999997,927.8591399999999,4.529404828376171
0.2,aws:ap-southeast-1,gcp:us-east1,2,8.0,500.0,True,True,703.26,717.0580799999999,1.9620168927565784
0.2,aws:ap-southeast-1,gcp:us-west1,2,8.0,500.0,True,True,691.2432,705.9481199999998,2.1273149594816685
0.2,aws:eu-west-1,aws:ap-northeast-1,2,8.0,500.0,True,True,328.70519999999993,405.19296,23.26940979333461
0.2,aws:eu-west-1,aws:ap-southeast-1,2,8.0,500.0,True,True,453.9204000000001,524.34288,15.514279596158257
0.2,aws:eu-west-1,aws:sa-east-1,2,8.0,500.0,True,True,361.6208999999999,443.81592000000006,22.729609931284443
0.2,aws:eu-west-1,aws:us-east-1,2,8.0,500.0,True,True,167.47740000000002,260.73143999999996,55.68156658749177
0.2,aws:eu-west-1,aws:us-west-2,2,8.0,500.0,True,True,182.36339999999998,273.18024,49.79992695902799
0.2,aws:eu-west-1,azure:brazilsouth,2,8.0,500.0,True,True,545.2299,574.9927199999998,5.4587651924444724
0.2,aws:eu-west-1,azure:eastus,2,8.0,500.0,True,True,376.578,394.86239999999987,4.855408441279069
0.2,aws:eu-west-1,azure:japaneast,2,8.0,500.0,True,True,472.221,507.1183199999999,7.3900398330442565
0.2,aws:eu-west-1,azure:southeastasia,2,8.0,500.0,True,True,497.0969999999999,536.6383199999999,7.954447522314556
0.2,aws:eu-west-1,azure:westeurope,2,8.0,500.0,True,True,546.9525000000002,582.2240400000001,6.448739150108983
0.2,aws:eu-west-1,azure:westus2,2,8.0,500.0,True,True,397.4219999999999,416.6927999999999,4.848951492368317
0.2,aws:eu-west-1,gcp:asia-northeast1,2,8.0,500.0,True,True,514.1249999999999,540.7182,5.1725164113785835
0.2,aws:eu-west-1,gcp:asia-southeast1,2,8.0,500.0,True,True,525.5010000000001,555.42654,5.694668516330121
0.2,aws:eu-west-1,gcp:europe-west1,2,8.0,500.0,True,True,325.62,334.548,2.7418463239358752
0.2,aws:eu-west-1,gcp:southamerica-east1,2,8.0,500.0,True,True,547.20927,567.9135,3.7836036659247485
0.2,aws:eu-west-1,gcp:us-east1,2,8.0,500.0,True,True,364.221,371.7647999999999,2.071215004077173
0.2,aws:eu-west-1,gcp:us-west1,2,8.0,500.0,True,True,371.133,377.29439999999994,1.6601595654387937
0.2,aws:sa-east-1,aws:ap-northeast-1,2,8.0,500.0,True,True,752.76,811.7460000000001,7.835963653754198
0.2,aws:sa-east-1,aws:ap-southeast-1,2,8.0,500.0,True,True,861.76926,942.6999599999999,9.391226138653389
0.2,aws:sa-east-1,aws:eu-west-1,2,8.0,500.0,True,True,728.6436,790.6356000000001,8.507863103443174
0.2,aws:sa-east-1,aws:us-east-1,2,8.0,500.0,True,True,702.5076,766.86048,9.160453210755303
0.2,aws:sa-east-1,aws:us-west-2,2,8.0,500.0,True,True,718.8696,778.8052799999999,8.337489859078746
0.2,aws:sa-east-1,azure:brazilsouth,2,8.0,500.0,True,True,541.62,590.77296,9.07517447657029
0.2,aws:sa-east-1,azure:eastus,2,8.0,500.0,True,True,722.2356000000001,780.1113599999999,8.013418336066483
0.2,aws:sa-east-1,azure:japaneast,2,8.0,500.0,True,True,862.497,895.98708,3.8829213319002887
0.2,aws:sa-east-1,azure:southeastasia,2,8.0,500.0,True,True,902.0465999999998,931.6575,3.2826352873565785
0.2,aws:sa-east-1,azure:westeurope,2,8.0,500.0,True,True,873.1367999999999,917.0971200000001,5.034757440071276
0.2,aws:sa-east-1,azure:westus2,2,8.0,500.0,True,True,751.0176,805.25376,7.221689611535075
0.2,aws:sa-east-1,gcp:asia-northeast1,2,8.0,500.0,True,True,873.8091,918.8092800000001,5.149886857438326
0.2,aws:sa-east-1,gcp:asia-southeast1,2,8.0,500.0,True,True,914.60025,972.49662,6.330237718609857
0.2,aws:sa-east-1,gcp:europe-west1,2,8.0,500.0,True,True,840.7052999999999,888.8040000000002,5.721231922767747
0.2,aws:sa-east-1,gcp:southamerica-east1,2,8.0,500.0,True,True,541.62,596.66976,10.163908275174476
0.2,aws:sa-east-1,gcp:us-east1,2,8.0,500.0,True,True,767.6568000000001,797.6980799999999,3.913373788911894
0.2,aws:sa-east-1,gcp:us-west1,2,8.0,500.0,True,True,775.0818,803.8612799999999,3.7130893797273794
0.2,aws:us-east-1,aws:ap-northeast-1,2,8.0,500.0,True,True,303.54120000000006,371.89295999999996,22.5181161568841
0.2,aws:us-east-1,aws:ap-southeast-1,2,8.0,500.0,True,True,430.0370999999999,497.26152,15.63223731161803
0.2,aws:us-east-1,aws:eu-west-1,2,8.0,500.0,True,True,242.22690000000006,323.05751999999995,33.36979501450907
0.2,aws:us-east-1,aws:sa-east-1,2,8.0,500.0,True,True,342.7568999999999,427.67351999999994,24.774590971035167
0.2,aws:us-east-1,aws:us-west-2,2,8.0,500.0,True,True,144.84600000000006,209.72448000000003,44.791350813967895
0.2,aws:us-east-1,azure:brazilsouth,2,8.0,500.0,True,True,509.9409,537.7222799999998,5.447960734273294
0.2,aws:us-east-1,azure:eastus,2,8.0,500.0,True,True,325.62,338.8176,4.053067993366508
0.2,aws:us-east-1,azure:japaneast,2,8.0,500.0,True,True,440.69399999999996,469.47599999999983,6.531062369807593
0.2,aws:us-east-1,azure:southeastasia,2,8.0,500.0,True,True,466.10999999999996,489.48480000000006,5.0148677350840165
0.2,aws:us-east-1,azure:westeurope,2,8.0,500.0,True,True,548.1036,567.8668799999999,3.605756284030956
0.2,aws:us-east-1,azure:westus2,2,8.0,500.0,True,True,367.2179999999999,374.0544,1.8616734473800534
0.2,aws:us-east-1,gcp:asia-northeast1,2,8.0,500.0,True,True,488.95199999999994,513.8352,5.089088499484622
0.2,aws:us-east-1,gcp:asia-southeast1,2,8.0,500.0,True,True,499.29300000000006,525.2256,5.193864123871138
0.2,aws:us-east-1,gcp:europe-west1,2,8.0,500.0,True,True,397.87199999999996,440.52479999999997,10.720231632283754
0.2,aws:us-east-1,gcp:southamerica-east1,2,8.0,500.0,True,True,521.5824000000001,541.0655999999999,3.7354021147952423
0.2,aws:us-east-1,gcp:us-east1,2,8.0,500.0,True,True,333.36,340.7904,2.228941684665216
0.2,aws:us-east-1,gcp:us-west1,2,8.0,500.0,True,True,347.91299999999995,352.54080000000005,1.330160126238483
0.2,aws:us-west-2,aws:ap-northeast-1,2,8.0,500.0,True,True,287.61120000000005,359.14896,24.873078656185825
0.2,aws:us-west-2,aws:ap-southeast-1,2,8.0,500.0,True,True,406.2123,477.41832,17.529262407859132
0.2,aws:us-west-2,aws:eu-west-1,2,8.0,500.0,True,True,247.03290000000004,326.90232000000003,32.331491068598545
0.2,aws:us-west-2,aws:sa-east-1,2,8.0,500.0,True,True,352.3149,435.85992,23.713166828879494
0.2,aws:us-west-2,aws:us-east-1,2,8.0,500.0,True,True,164.88000000000028,227.66976,38.08209606986876
0.2,aws:us-west-2,azure:brazilsouth,2,8.0,500.0,True,True,536.1749999999998,562.96296,4.996122534620249
0.2,aws:us-west-2,azure:eastus,2,8.0,500.0,True,True,365.49,372.132,1.817286382664367
0.2,aws:us-west-2,azure:japaneast,2,8.0,500.0,True,True,425.05199999999996,450.1944,5.915135089353775
0.2,aws:us-west-2,azure:southeastasia,2,8.0,500.0,True,True,449.92799999999994,470.2032,4.506321011361828
0.2,aws:us-west-2,azure:westeurope,2,8.0,500.0,True,True,522.3204000000001,548.0524799999998,4.926493393710023
0.2,aws:us-west-2,azure:westus2,2,8.0,500.0,True,True,344.4300000000001,356.256,3.433498824144194
0.2,aws:us-west-2,gcp:asia-northeast1,2,8.0,500.0,True,True,464.10299999999995,491.64480000000003,5.934415420714816
0.2,aws:us-west-2,gcp:asia-southeast1,2,8.0,500.0,True,True,475.713,504.6983999999999,6.093043494712117
0.2,aws:us-west-2,gcp:europe-west1,2,8.0,500.0,True,True,447.74999999999994,481.896,7.626130653266348
0.2,aws:us-west-2,gcp:southamerica-east1,2,8.0,500.0,True,True,545.1695100000001,565.9983,3.8206080160278795
0.2,aws:us-west-2,gcp:us-east1,2,8.0,500.0,True,True,352.38599999999997,361.75679999999994,2.6592429892220393
0.2,aws:us-west-2,gcp:us-west1,2,8.0,500.0,True,True,341.9549999999999,353.84400000000005,3.476773259639463
0.2,azure:brazilsouth,aws:ap-northeast-1,2,8.0,500.0,True,True,911.7405000000001,953.3339999999998,4.561988855381516
0.2,azure:brazilsouth,aws:ap-southeast-1,2,8.0,500.0,True,True,999.67014,1075.64724,7.600217007582128
0.2,azure:brazilsouth,aws:eu-west-1,2,8.0,500.0,True,True,887.4396000000002,929.05992,4.689932700771959
0.2,azure:brazilsouth,aws:sa-east-1,2,8.0,500.0,True,True,656.9099999999999,678.2918400000002,3.2549116317304283
0.2,azure:brazilsouth,aws:us-east-1,2,8.0,500.0,True,True,868.0689000000001,913.24872,5.204635254183159
0.2,azure:brazilsouth,aws:us-west-2,2,8.0,500.0,True,True,877.4595,920.0916,4.858583216661272
0.2,azure:brazilsouth,azure:eastus,2,8.0,500.0,True,True,767.9366999999999,833.6152800000001,8.55260335910502
0.2,azure:brazilsouth,azure:japaneast,2,8.0,500.0,True,True,959.7105,989.9630999999999,3.1522631043423948
0.2,azure:brazilsouth,azure:southeastasia,2,8.0,500.0,True,True,999.981,1034.2429200000001,3.4262570988848933
0.2,azure:brazilsouth,azure:westeurope,2,8.0,500.0,True,True,930.0168,963.4334399999999,3.5931221887604523
0.2,azure:brazilsouth,azure:westus2,2,8.0,500.0,True,True,808.3646999999999,865.3557599999999,7.050166836825021
0.2,azure:brazilsouth,gcp:asia-northeast1,2,8.0,500.0,True,True,960.9110999999998,1000.29636,4.098741288346056
0.2,azure:brazilsouth,gcp:asia-southeast1,2,8.0,500.0,True,True,1010.9177999999998,1068.7734,5.7230765943581385
0.2,azure:brazilsouth,gcp:europe-west1,2,8.0,500.0,True,True,937.7117999999998,981.99504,4.722478697612658
0.2,azure:brazilsouth,gcp:southamerica-east1,2,8.0,500.0,True,True,662.6105999999999,710.1360000000001,7.172447890208853
0.2,azure:brazilsouth,gcp:us-east1,2,8.0,500.0,True,True,808.1369999999998,844.47432,4.496430679451654
0.2,azure:brazilsouth,gcp:us-west1,2,8.0,500.0,True,True,822.969,856.4227199999999,4.065003663564467
0.2,azure:eastus,aws:ap-northeast-1,2,8.0,500.0,True,True,379.51199999999994,387.1872000000001,2.022386643900623
0.2,azure:eastus,aws:ap-southeast-1,2,8.0,500.0,True,True,529.9551,575.01288,8.502188204245979
0.2,azure:eastus,aws:eu-west-1,2,8.0,500.0,True,True,369.35999999999996,374.36400000000003,1.3547758284600597
0.2,azure:eastus,aws:sa-east-1,2,8.0,500.0,True,True,447.291,508.9248,13.77935169721725
0.2,azure:eastus,aws:us-east-1,2,8.0,500.0,True,True,317.124,331.17120000000006,4.429560676580779
0.2,azure:eastus,aws:us-west-2,2,8.0,500.0,True,True,354.816,361.97279999999995,2.017045454545448
0.2,azure:eastus,azure:brazilsouth,2,8.0,500.0,True,True,485.5194,552.2785199999998,13.75004170791112
0.2,azure:eastus,azure:japaneast,2,8.0,500.0,True,True,409.176,456.7248,11.620622910434637
0.2,azure:eastus,azure:southeastasia,2,8.0,500.0,True,True,465.8085,520.6067999999999,11.764126245012688
0.2,azure:eastus,azure:westeurope,2,8.0,500.0,True,True,360.639,419.3064,16.267624965685904
0.2,azure:eastus,azure:westus2,2,8.0,500.0,True,True,321.71940000000006,384.9516,19.654456647625203
0.2,azure:eastus,gcp:asia-northeast1,2,8.0,500.0,True,True,509.1839999999999,533.6261999999999,4.800268665158375
0.2,azure:eastus,gcp:asia-southeast1,2,8.0,500.0,True,True,529.05465,553.8866399999999,4.693653103701084
0.2,azure:eastus,gcp:europe-west1,2,8.0,500.0,True,True,514.242,535.2398999999999,4.083272078126633
0.2,azure:eastus,gcp:southamerica-east1,2,8.0,500.0,True,True,525.708,549.9900000000001,4.618913921796921
0.2,azure:eastus,gcp:us-east1,2,8.0,500.0,True,True,327.1410000000001,336.3264,2.8077801315028994
0.2,azure:eastus,gcp:us-west1,2,8.0,500.0,True,True,335.871,343.41839999999996,2.2471127307805623
0.2,azure:japaneast,aws:ap-northeast-1,2,8.0,500.0,True,True,436.0319999999999,450.0576000000001,3.216644649933989
0.2,azure:japaneast,aws:ap-southeast-1,2,8.0,500.0,True,True,489.61799999999994,510.62832000000003,4.291165765964506
0.2,azure:japaneast,aws:eu-west-1,2,8.0,500.0,True,True,560.4489000000001,576.7293599999999,2.904896414285019
0.2,azure:japaneast,aws:sa-east-1,2,8.0,500.0,True,True,615.5253,675.9536399999998,9.817360878586115
0.2,azure:japaneast,aws:us-east-1,2,8.0,500.0,True,True,553.0437,564.8853600000001,2.141179801885486
0.2,azure:japaneast,aws:us-west-2,2,8.0,500.0,True,True,538.8920999999999,554.0709599999999,2.81667888618148
0.2,azure:japaneast,azure:brazilsouth,2,8.0,500.0,True,True,700.1037,761.9161500000001,8.829042040486305
0.2,azure:japaneast,azure:eastus,2,8.0,500.0,True,True,444.4623000000001,508.28184000000005,14.358819634421174
0.2,azure:japaneast,azure:southeastasia,2,8.0,500.0,True,True,319.92300000000006,430.686,34.621768363012315
0.2,azure:japaneast,azure:westeurope,2,8.0,500.0,True,True,592.4403,635.0522400000001,7.192613331672426
0.2,azure:japaneast,azure:westus2,2,8.0,500.0,True,True,433.7523,499.82184000000007,15.232089835604349
0.2,azure:japaneast,gcp:asia-northeast1,2,8.0,500.0,True,True,434.87100000000004,441.9288,1.6229640514083452
0.2,azure:japaneast,gcp:asia-southeast1,2,8.0,500.0,True,True,453.717,457.1136,0.7486164283022314
0.2,azure:japaneast,gcp:europe-west1,2,8.0,500.0,True,True,664.0263,686.65446,3.407720447217223
0.2,azure:japaneast,gcp:southamerica-east1,2,8.0,500.0,True,True,716.3415,746.2527299999997,4.175554536488491
0.2,azure:japaneast,gcp:us-east1,2,8.0,500.0,True,True,536.2128,560.93328,4.61019953272282
0.2,azure:japaneast,gcp:us-west1,2,8.0,500.0,True,True,522.3186000000002,549.3124799999999,5.168087064102208
0.2,azure:southeastasia,aws:ap-northeast-1,2,8.0,500.0,True,True,462.006,471.3768,2.0282853469435533
0.2,azure:southeastasia,aws:ap-southeast-1,2,8.0,500.0,True,True,439.02000000000004,453.528,3.304633046330459
0.2,azure:southeastasia,aws:eu-west-1,2,8.0,500.0,True,True,560.0862000000001,583.18776,4.124643670920645
0.2,azure:southeastasia,aws:sa-east-1,2,8.0,500.0,True,True,620.3799000000001,695.61531,12.12731263537066
0.2,azure:southeastasia,aws:us-east-1,2,8.0,500.0,True,True,550.0377,571.89816,3.974356666824836
0.2,azure:southeastasia,aws:us-west-2,2,8.0,500.0,True,True,535.8861,561.7656000000001,4.829291149742455
0.2,azure:southeastasia,azure:brazilsouth,2,8.0,500.0,True,True,727.2746999999999,774.2640599999999,6.461019474484665
0.2,azure:southeastasia,azure:eastus,2,8.0,500.0,True,True,456.2343000000001,517.69944,13.47227510075413
0.2,azure:southeastasia,azure:japaneast,2,8.0,500.0,True,True,250.68059999999997,359.09568000000013,43.248292847551895
0.2,azure:southeastasia,azure:westeurope,2,8.0,500.0,True,True,604.4876999999999,641.81016,6.174229847853
0.2,azure:southeastasia,azure:westus2,2,8.0,500.0,True,True,445.52430000000004,511.98983999999996,14.918499394982476
